study_accession,run_accession,read_count,library_strategy,library_source,library_selection,library_layout,instrument_platform,instrument_model
PRJEB81815,ERR15646453,18625487,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJEB81815,ERR15646454,5635542,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJEB81815,ERR15646458,243639495,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB81815,ERR15646459,173566316,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB81815,ERR15646460,276365926,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB81815,ERR15646469,10901518,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJEB81815,ERR15646470,21645709,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,HiSeq X Ten
PRJNA1068647,SRR27715980,38030632,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA1068647,SRR27715982,68913475,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA1068647,SRR27715985,219254663,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJNA1068647,SRR27715992,84465639,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA1068647,SRR27715993,24334071,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA1068647,SRR27715996,70787518,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA1068647,SRR27715997,77035930,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X Plus
PRJNA1068647,SRR27715998,429703355,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB83268,ERR14048011,2847753,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB83268,ERR14048013,115630,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiSeq
PRJEB54658,ERR9935717,3765434,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935726,8696566,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935734,11255856,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935735,8560326,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935740,7197546,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935744,5563490,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935745,7626174,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935746,13613202,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935757,21640864,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935759,6548022,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935760,2822702,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935761,4761046,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935769,12276012,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935770,11252318,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935771,11343468,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935774,196082,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935780,13413126,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935782,13172678,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935783,16730830,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935785,17416582,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935788,19549804,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935792,10555434,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935793,16153216,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935798,8521610,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935799,5418792,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935804,16840856,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935805,8521928,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935808,13123964,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935811,7804352,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935812,11307060,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB54658,ERR9935813,3398504,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB35671,ERR3712260,10755010,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712263,22406824,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712266,9184599,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712267,18262049,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712268,14334417,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712272,11970824,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712274,17440297,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712280,7504944,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB35671,ERR3712281,8643508,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846193,4257764,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846200,8548975,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846206,2169805,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846231,9709110,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846235,2168836,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846239,2262877,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846241,2132198,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB40707,ERR4846243,1634842,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB61301,ERR11894637,9268057,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894638,51591149,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894647,342661,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894651,5518767,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894652,11911145,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894653,58701269,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894662,40703491,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894668,110738,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 3000
PRJEB61301,ERR11894686,969334,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894692,4459600,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894706,7273845,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894709,1765904,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894711,1166338,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894713,14343696,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894717,709870,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894723,419887,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894729,163863,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894731,320970,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894735,399874,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894737,376843,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894743,1094100,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,NextSeq 500
PRJEB61301,ERR11894752,638394,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJEB61301,ERR11894754,707624,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJEB61301,ERR11894756,675102,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJEB61301,ERR11894760,2193774,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB61301,ERR11894764,792810,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJEB61301,ERR11894777,1023576,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJEB61301,ERR11894783,574288,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJEB61301,ERR11894786,514512,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiSeq
PRJNA794308,SRR17651676,256036,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq X
PRJNA794308,SRR17651677,432032,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq X
PRJNA794308,SRR17651683,130491,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq X
PRJNA794308,SRR17651690,20061906,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq X
PRJNA794308,SRR17651693,36512249,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq X
PRJEB30666,ERR3047608,4852504,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB30666,ERR3047611,5150817,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB30666,ERR3047619,8325253,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB30666,ERR3047625,7044231,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2500
PRJEB5933,ERR466101,31493502,WGS,GENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina HiSeq 2000
PRJEB43744,ERR6798753,467710,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798757,486728,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798758,982774,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798759,531330,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798761,603305,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798765,884543,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798775,636679,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798779,723544,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798783,649685,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798786,396053,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798788,490016,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798789,559178,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798792,449108,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798795,348680,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798796,406663,WGS,METAGENOMIC,RANDOM,SINGLE,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798812,289490,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798819,218288,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798821,173648,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798822,330952,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798824,104734,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798827,235064,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798831,136148,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJEB43744,ERR6798835,239656,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina MiniSeq
PRJNA433423,SRR6685427,38311748,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA433423,SRR6685430,35552367,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA1303691,SRR34927498,107968750,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 2000
PRJNA1303691,SRR34927501,134306286,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 2000
PRJEB82618,ERR13960253,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960256,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960259,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960261,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960263,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960267,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960270,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960271,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960273,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960274,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960276,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960277,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960278,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960289,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960296,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960297,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960306,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960309,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960317,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960323,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960326,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960327,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960328,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960334,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960340,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960344,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR13960347,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960348,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960355,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960358,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960362,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960365,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960369,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960372,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960373,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960375,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960382,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960390,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960393,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960396,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960400,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960412,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960415,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960416,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960420,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960421,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960423,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960424,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960425,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960427,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960428,4760000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960431,4760000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR13960437,4760000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB82618,ERR14031510,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR14031515,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR14031516,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR14031517,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR14031519,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR14031520,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq 6000
PRJEB82618,ERR14031537,5340000,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina NovaSeq X
PRJEB15516,ERR1659870,3324065,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659872,877922,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659877,17737004,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659880,34831951,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659881,1545332,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659889,11503768,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659891,10361070,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659892,16653805,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659898,24946548,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659902,19567736,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659903,10829765,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659906,3468545,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659910,12354578,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659912,5335928,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659913,2948280,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659919,902010,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659920,11990407,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJEB15516,ERR1659922,3968132,WGS,GENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263119,185781,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263120,13547243,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263123,53186534,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263128,249435,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263129,31363777,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263132,136233,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA685265,SRR13263136,8495412,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA688065,SRR13355801,5170405,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA688065,SRR13355791,1448670,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA688065,SRR13355793,309784,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,NextSeq 500
PRJNA688065,SRR13355802,621937,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
PRJNA688065,SRR13355806,728382,WGS,METAGENOMIC,RANDOM,PAIRED,ILLUMINA,Illumina HiSeq 2500
